t,msg_type,payload
1773704360.4420905,ReferenceFreqMsg,"{'t': 1773704360.4420905, 'f_ref': 7.5}"
1773704360.443565,ReferenceFreqMsg,"{'t': 1773704360.443565, 'f_ref': 7.5}"
1773704360.4454305,ReferenceFreqMsg,"{'t': 1773704360.4454305, 'f_ref': 7.5}"
20604.062,AccelMsg,"{'t': 20604.062, 'ax': -0.0508, 'ay': -0.0746, 'az': 0.3475}"
1773704360.4472291,ReferenceFreqMsg,"{'t': 1773704360.4472291, 'f_ref': 7.5}"
1773704360.449497,ReferenceFreqMsg,"{'t': 1773704360.449497, 'f_ref': 7.5}"
1773704360.451339,ReferenceFreqMsg,"{'t': 1773704360.451339, 'f_ref': 7.5}"
1773704360.4531393,ReferenceFreqMsg,"{'t': 1773704360.4531393, 'f_ref': 7.5}"
20604.078,AccelMsg,"{'t': 20604.078, 'ax': 0.0113, 'ay': -0.0632, 'az': 0.1725}"
1773704360.4546256,ReferenceFreqMsg,"{'t': 1773704360.4546256, 'f_ref': 7.5}"
1773704360.461012,ReferenceFreqMsg,"{'t': 1773704360.461012, 'f_ref': 7.5}"
1773704360.462515,ReferenceFreqMsg,"{'t': 1773704360.462515, 'f_ref': 7.5}"
1773704360.4641964,ReferenceFreqMsg,"{'t': 1773704360.4641964, 'f_ref': 7.5}"
1773704360.4655879,ReferenceFreqMsg,"{'t': 1773704360.4655879, 'f_ref': 7.5}"
20604.078,AccelMsg,"{'t': 20604.078, 'ax': -0.0203, 'ay': -0.0903, 'az': 0.594}"
1773704360.4675903,ReferenceFreqMsg,"{'t': 1773704360.4675903, 'f_ref': 7.5}"
1773704360.4700272,ReferenceFreqMsg,"{'t': 1773704360.4700272, 'f_ref': 7.5}"
1773704360.47155,ReferenceFreqMsg,"{'t': 1773704360.47155, 'f_ref': 7.5}"
1773704360.4733298,ReferenceFreqMsg,"{'t': 1773704360.4733298, 'f_ref': 7.5}"
20604.093,AccelMsg,"{'t': 20604.093, 'ax': 1.0854, 'ay': 0.4517, 'az': 1.0168}"
1773704360.475168,ReferenceFreqMsg,"{'t': 1773704360.475168, 'f_ref': 7.5}"
1773704360.4810147,ReferenceFreqMsg,"{'t': 1773704360.4810147, 'f_ref': 7.5}"
1773704360.4825592,ReferenceFreqMsg,"{'t': 1773704360.4825592, 'f_ref': 7.5}"
1773704360.4843967,ReferenceFreqMsg,"{'t': 1773704360.4843967, 'f_ref': 7.5}"
1773704360.4858172,ReferenceFreqMsg,"{'t': 1773704360.4858172, 'f_ref': 7.5}"
20604.093,AccelMsg,"{'t': 20604.093, 'ax': 1.561, 'ay': 0.6482, 'az': -0.5859}"
1773704360.4877028,ReferenceFreqMsg,"{'t': 1773704360.4877028, 'f_ref': 7.5}"
1773704360.4897132,ReferenceFreqMsg,"{'t': 1773704360.4897132, 'f_ref': 7.5}"
1773704360.491103,ReferenceFreqMsg,"{'t': 1773704360.491103, 'f_ref': 7.5}"
1773704360.4925773,ReferenceFreqMsg,"{'t': 1773704360.4925773, 'f_ref': 7.5}"
1773704360.4944253,ReferenceFreqMsg,"{'t': 1773704360.4944253, 'f_ref': 7.5}"
20604.109,FrequencyErrorMsg,"{'t': 20604.109, 'error_hz': 0.3125}"
20604.109,FrequencyMsg,"{'t': 20604.109, 'f_hz': 7.8125}"
20604.109,SNRMsg,"{'t': 20604.109, 'snr_db': 11.521476780757832}"
20604.109,FilteredAccelMsg,"{'t': 20604.109, 'value': '<array len=200>'}"
20604.109,AccelMsg,"{'t': 20604.109, 'ax': 0.2438, 'ay': 0.2471, 'az': -1.4144}"
20604.125,AccelMsg,"{'t': 20604.125, 'ax': -0.6048, 'ay': -0.2433, 'az': -1.4642}"
1773704360.4992826,ReferenceFreqMsg,"{'t': 1773704360.4992826, 'f_ref': 7.5}"
1773704360.5107102,ReferenceFreqMsg,"{'t': 1773704360.5107102, 'f_ref': 7.5}"
1773704360.51259,ReferenceFreqMsg,"{'t': 1773704360.51259, 'f_ref': 7.5}"
1773704360.5141816,ReferenceFreqMsg,"{'t': 1773704360.5141816, 'f_ref': 7.5}"
1773704360.516068,ReferenceFreqMsg,"{'t': 1773704360.516068, 'f_ref': 7.5}"
20604.125,AccelMsg,"{'t': 20604.125, 'ax': -0.4062, 'ay': 0.423, 'az': -0.7299}"
1773704360.5175412,ReferenceFreqMsg,"{'t': 1773704360.5175412, 'f_ref': 7.5}"
1773704360.5198321,ReferenceFreqMsg,"{'t': 1773704360.5198321, 'f_ref': 7.5}"
1773704360.5212877,ReferenceFreqMsg,"{'t': 1773704360.5212877, 'f_ref': 7.5}"
1773704360.5227988,ReferenceFreqMsg,"{'t': 1773704360.5227988, 'f_ref': 7.5}"
20604.14,AccelMsg,"{'t': 20604.14, 'ax': -0.1576, 'ay': -0.2718, 'az': 0.4679}"
1773704360.5242364,ReferenceFreqMsg,"{'t': 1773704360.5242364, 'f_ref': 7.5}"
1773704360.530443,ReferenceFreqMsg,"{'t': 1773704360.530443, 'f_ref': 7.5}"
1773704360.5318544,ReferenceFreqMsg,"{'t': 1773704360.5318544, 'f_ref': 7.5}"
1773704360.5332823,ReferenceFreqMsg,"{'t': 1773704360.5332823, 'f_ref': 7.5}"
1773704360.5348475,ReferenceFreqMsg,"{'t': 1773704360.5348475, 'f_ref': 7.5}"
1773704360.536249,ReferenceFreqMsg,"{'t': 1773704360.536249, 'f_ref': 7.5}"
20604.156,AccelMsg,"{'t': 20604.156, 'ax': 0.1653, 'ay': 0.2996, 'az': -0.2137}"
1773704360.537657,ReferenceFreqMsg,"{'t': 1773704360.537657, 'f_ref': 7.5}"
1773704360.540665,ReferenceFreqMsg,"{'t': 1773704360.540665, 'f_ref': 7.5}"
1773704360.5420783,ReferenceFreqMsg,"{'t': 1773704360.5420783, 'f_ref': 7.5}"
1773704360.5435052,ReferenceFreqMsg,"{'t': 1773704360.5435052, 'f_ref': 7.5}"
20604.156,AccelMsg,"{'t': 20604.156, 'ax': 0.0897, 'ay': -0.1863, 'az': -0.3141}"
1773704360.5459752,ReferenceFreqMsg,"{'t': 1773704360.5459752, 'f_ref': 7.5}"
1773704360.550658,ReferenceFreqMsg,"{'t': 1773704360.550658, 'f_ref': 7.5}"
1773704360.5526814,ReferenceFreqMsg,"{'t': 1773704360.5526814, 'f_ref': 7.5}"
1773704360.554112,ReferenceFreqMsg,"{'t': 1773704360.554112, 'f_ref': 7.5}"
1773704360.5554855,ReferenceFreqMsg,"{'t': 1773704360.5554855, 'f_ref': 7.5}"
1773704360.5568907,ReferenceFreqMsg,"{'t': 1773704360.5568907, 'f_ref': 7.5}"
20604.171,AccelMsg,"{'t': 20604.171, 'ax': -0.4694, 'ay': -0.3017, 'az': -0.4221}"
1773704360.5582545,ReferenceFreqMsg,"{'t': 1773704360.5582545, 'f_ref': 7.5}"
1773704360.5611763,ReferenceFreqMsg,"{'t': 1773704360.5611763, 'f_ref': 7.5}"
1773704360.5626688,ReferenceFreqMsg,"{'t': 1773704360.5626688, 'f_ref': 7.5}"
1773704360.5640757,ReferenceFreqMsg,"{'t': 1773704360.5640757, 'f_ref': 7.5}"
20604.187,AccelMsg,"{'t': 20604.187, 'ax': -0.0453, 'ay': -0.0355, 'az': -0.1146}"
1773704360.5659642,ReferenceFreqMsg,"{'t': 1773704360.5659642, 'f_ref': 7.5}"
1773704360.5716455,ReferenceFreqMsg,"{'t': 1773704360.5716455, 'f_ref': 7.5}"
1773704360.5730717,ReferenceFreqMsg,"{'t': 1773704360.5730717, 'f_ref': 7.5}"
1773704360.574873,ReferenceFreqMsg,"{'t': 1773704360.574873, 'f_ref': 7.5}"
1773704360.5766249,ReferenceFreqMsg,"{'t': 1773704360.5766249, 'f_ref': 7.5}"
20604.187,AccelMsg,"{'t': 20604.187, 'ax': -0.1321, 'ay': -0.1296, 'az': 0.7457}"
1773704360.578496,ReferenceFreqMsg,"{'t': 1773704360.578496, 'f_ref': 7.5}"
1773704360.5804234,ReferenceFreqMsg,"{'t': 1773704360.5804234, 'f_ref': 7.5}"
1773704360.5818396,ReferenceFreqMsg,"{'t': 1773704360.5818396, 'f_ref': 7.5}"
1773704360.5836987,ReferenceFreqMsg,"{'t': 1773704360.5836987, 'f_ref': 7.5}"
1773704360.5855753,ReferenceFreqMsg,"{'t': 1773704360.5855753, 'f_ref': 7.5}"
20604.203,AccelMsg,"{'t': 20604.203, 'ax': 0.1136, 'ay': -0.164, 'az': 0.2131}"
1773704360.5874684,ReferenceFreqMsg,"{'t': 1773704360.5874684, 'f_ref': 7.5}"
1773704360.5914922,ReferenceFreqMsg,"{'t': 1773704360.5914922, 'f_ref': 7.5}"
1773704360.5928712,ReferenceFreqMsg,"{'t': 1773704360.5928712, 'f_ref': 7.5}"
20604.218,AccelMsg,"{'t': 20604.218, 'ax': -0.0809, 'ay': -0.0059, 'az': 0.3932}"
1773704360.5944169,ReferenceFreqMsg,"{'t': 1773704360.5944169, 'f_ref': 7.5}"
1773704360.6007247,ReferenceFreqMsg,"{'t': 1773704360.6007247, 'f_ref': 7.5}"
1773704360.6021197,ReferenceFreqMsg,"{'t': 1773704360.6021197, 'f_ref': 7.5}"
1773704360.6036325,ReferenceFreqMsg,"{'t': 1773704360.6036325, 'f_ref': 7.5}"
1773704360.6054265,ReferenceFreqMsg,"{'t': 1773704360.6054265, 'f_ref': 7.5}"
20604.218,AccelMsg,"{'t': 20604.218, 'ax': -1.0421, 'ay': -0.0877, 'az': 0.9547}"
1773704360.6068158,ReferenceFreqMsg,"{'t': 1773704360.6068158, 'f_ref': 7.5}"
1773704360.6094635,ReferenceFreqMsg,"{'t': 1773704360.6094635, 'f_ref': 7.5}"
1773704360.6113193,ReferenceFreqMsg,"{'t': 1773704360.6113193, 'f_ref': 7.5}"
1773704360.6127105,ReferenceFreqMsg,"{'t': 1773704360.6127105, 'f_ref': 7.5}"
20604.234,AccelMsg,"{'t': 20604.234, 'ax': 0.4163, 'ay': -0.588, 'az': 0.9795}"
1773704360.6145966,ReferenceFreqMsg,"{'t': 1773704360.6145966, 'f_ref': 7.5}"
1773704360.6208844,ReferenceFreqMsg,"{'t': 1773704360.6208844, 'f_ref': 7.5}"
1773704360.6233115,ReferenceFreqMsg,"{'t': 1773704360.6233115, 'f_ref': 7.5}"
1773704360.625199,ReferenceFreqMsg,"{'t': 1773704360.625199, 'f_ref': 7.5}"
1773704360.6267083,ReferenceFreqMsg,"{'t': 1773704360.6267083, 'f_ref': 7.5}"
20604.234,AccelMsg,"{'t': 20604.234, 'ax': 0.6385, 'ay': -0.4707, 'az': -0.3784}"
1773704360.6281004,ReferenceFreqMsg,"{'t': 1773704360.6281004, 'f_ref': 7.5}"
1773704360.6306565,ReferenceFreqMsg,"{'t': 1773704360.6306565, 'f_ref': 7.5}"
1773704360.6325924,ReferenceFreqMsg,"{'t': 1773704360.6325924, 'f_ref': 7.5}"
1773704360.6344628,ReferenceFreqMsg,"{'t': 1773704360.6344628, 'f_ref': 7.5}"
20604.25,AccelMsg,"{'t': 20604.25, 'ax': -0.1067, 'ay': 0.119, 'az': -0.5693}"
1773704360.6363175,ReferenceFreqMsg,"{'t': 1773704360.6363175, 'f_ref': 7.5}"
1773704360.6407986,ReferenceFreqMsg,"{'t': 1773704360.6407986, 'f_ref': 7.5}"
1773704360.642557,ReferenceFreqMsg,"{'t': 1773704360.642557, 'f_ref': 7.5}"
1773704360.6438859,ReferenceFreqMsg,"{'t': 1773704360.6438859, 'f_ref': 7.5}"
1773704360.6457531,ReferenceFreqMsg,"{'t': 1773704360.6457531, 'f_ref': 7.5}"
20604.265,AccelMsg,"{'t': 20604.265, 'ax': -0.4653, 'ay': -0.312, 'az': -0.1663}"
1773704360.6475546,ReferenceFreqMsg,"{'t': 1773704360.6475546, 'f_ref': 7.5}"
1773704360.6502154,ReferenceFreqMsg,"{'t': 1773704360.6502154, 'f_ref': 7.5}"
1773704360.651664,ReferenceFreqMsg,"{'t': 1773704360.651664, 'f_ref': 7.5}"
1773704360.6534755,ReferenceFreqMsg,"{'t': 1773704360.6534755, 'f_ref': 7.5}"
1773704360.6553235,ReferenceFreqMsg,"{'t': 1773704360.6553235, 'f_ref': 7.5}"
20604.265,AccelMsg,"{'t': 20604.265, 'ax': -0.392, 'ay': -0.4752, 'az': 0.6989}"
1773704360.656651,ReferenceFreqMsg,"{'t': 1773704360.656651, 'f_ref': 7.5}"
1773704360.661573,ReferenceFreqMsg,"{'t': 1773704360.661573, 'f_ref': 7.5}"
1773704360.6630452,ReferenceFreqMsg,"{'t': 1773704360.6630452, 'f_ref': 7.5}"
1773704360.664892,ReferenceFreqMsg,"{'t': 1773704360.664892, 'f_ref': 7.5}"
1773704360.6667538,ReferenceFreqMsg,"{'t': 1773704360.6667538, 'f_ref': 7.5}"
20604.281,AccelMsg,"{'t': 20604.281, 'ax': 0.2794, 'ay': -0.2235, 'az': 0.0145}"
1773704360.6686456,ReferenceFreqMsg,"{'t': 1773704360.6686456, 'f_ref': 7.5}"
1773704360.6714618,ReferenceFreqMsg,"{'t': 1773704360.6714618, 'f_ref': 7.5}"
1773704360.6733427,ReferenceFreqMsg,"{'t': 1773704360.6733427, 'f_ref': 7.5}"
1773704360.6752222,ReferenceFreqMsg,"{'t': 1773704360.6752222, 'f_ref': 7.5}"
20604.296,AccelMsg,"{'t': 20604.296, 'ax': 0.4118, 'ay': 0.0615, 'az': -0.0891}"
1773704360.677085,ReferenceFreqMsg,"{'t': 1773704360.677085, 'f_ref': 7.5}"
1773704360.6790805,ReferenceFreqMsg,"{'t': 1773704360.6790805, 'f_ref': 7.5}"
1773704360.6804109,ReferenceFreqMsg,"{'t': 1773704360.6804109, 'f_ref': 7.5}"
1773704360.6823056,ReferenceFreqMsg,"{'t': 1773704360.6823056, 'f_ref': 7.5}"
1773704360.6837478,ReferenceFreqMsg,"{'t': 1773704360.6837478, 'f_ref': 7.5}"
20604.296,AccelMsg,"{'t': 20604.296, 'ax': -0.226, 'ay': -0.1397, 'az': 0.726}"
1773704360.6851392,ReferenceFreqMsg,"{'t': 1773704360.6851392, 'f_ref': 7.5}"
1773704360.6904683,ReferenceFreqMsg,"{'t': 1773704360.6904683, 'f_ref': 7.5}"
1773704360.6917825,ReferenceFreqMsg,"{'t': 1773704360.6917825, 'f_ref': 7.5}"
1773704360.6933668,ReferenceFreqMsg,"{'t': 1773704360.6933668, 'f_ref': 7.5}"
1773704360.6952548,ReferenceFreqMsg,"{'t': 1773704360.6952548, 'f_ref': 7.5}"
20604.312,FrequencyErrorMsg,"{'t': 20604.312, 'error_hz': 0.3125}"
20604.312,FrequencyMsg,"{'t': 20604.312, 'f_hz': 7.8125}"
20604.312,SNRMsg,"{'t': 20604.312, 'snr_db': 10.865978000366646}"
20604.312,FilteredAccelMsg,"{'t': 20604.312, 'value': '<array len=200>'}"
20604.312,AccelMsg,"{'t': 20604.312, 'ax': -0.1152, 'ay': 0.0652, 'az': 0.1804}"
1773704360.696768,ReferenceFreqMsg,"{'t': 1773704360.696768, 'f_ref': 7.5}"
1773704360.7041864,ReferenceFreqMsg,"{'t': 1773704360.7041864, 'f_ref': 7.5}"
20604.328,AccelMsg,"{'t': 20604.328, 'ax': 0.0143, 'ay': -0.0757, 'az': 0.5941}"
1773704360.7060554,ReferenceFreqMsg,"{'t': 1773704360.7060554, 'f_ref': 7.5}"
1773704360.710583,ReferenceFreqMsg,"{'t': 1773704360.710583, 'f_ref': 7.5}"
1773704360.712416,ReferenceFreqMsg,"{'t': 1773704360.712416, 'f_ref': 7.5}"
1773704360.7142544,ReferenceFreqMsg,"{'t': 1773704360.7142544, 'f_ref': 7.5}"
1773704360.7157173,ReferenceFreqMsg,"{'t': 1773704360.7157173, 'f_ref': 7.5}"
20604.328,AccelMsg,"{'t': 20604.328, 'ax': -0.2067, 'ay': -0.0346, 'az': 0.2999}"
1773704360.7170892,ReferenceFreqMsg,"{'t': 1773704360.7170892, 'f_ref': 7.5}"
1773704360.7198203,ReferenceFreqMsg,"{'t': 1773704360.7198203, 'f_ref': 7.5}"
1773704360.7212002,ReferenceFreqMsg,"{'t': 1773704360.7212002, 'f_ref': 7.5}"
1773704360.722645,ReferenceFreqMsg,"{'t': 1773704360.722645, 'f_ref': 7.5}"
1773704360.7240899,ReferenceFreqMsg,"{'t': 1773704360.7240899, 'f_ref': 7.5}"
20604.343,AccelMsg,"{'t': 20604.343, 'ax': -0.018, 'ay': -0.0228, 'az': 0.1457}"
1773704360.7256687,ReferenceFreqMsg,"{'t': 1773704360.7256687, 'f_ref': 7.5}"
1773704360.7316628,ReferenceFreqMsg,"{'t': 1773704360.7316628, 'f_ref': 7.5}"
1773704360.7331479,ReferenceFreqMsg,"{'t': 1773704360.7331479, 'f_ref': 7.5}"
1773704360.7350183,ReferenceFreqMsg,"{'t': 1773704360.7350183, 'f_ref': 7.5}"
1773704360.7364168,ReferenceFreqMsg,"{'t': 1773704360.7364168, 'f_ref': 7.5}"
20604.359,AccelMsg,"{'t': 20604.359, 'ax': -0.1025, 'ay': 0.0222, 'az': 0.3871}"
1773704360.7383,ReferenceFreqMsg,"{'t': 1773704360.7383, 'f_ref': 7.5}"
1773704360.740517,ReferenceFreqMsg,"{'t': 1773704360.740517, 'f_ref': 7.5}"
1773704360.7423673,ReferenceFreqMsg,"{'t': 1773704360.7423673, 'f_ref': 7.5}"
1773704360.7438834,ReferenceFreqMsg,"{'t': 1773704360.7438834, 'f_ref': 7.5}"
20604.359,AccelMsg,"{'t': 20604.359, 'ax': -0.7336, 'ay': 0.2293, 'az': 0.9103}"
20604.375,AccelMsg,"{'t': 20604.375, 'ax': -0.4439, 'ay': -0.3303, 'az': -0.4835}"
1773704360.7466912,ReferenceFreqMsg,"{'t': 1773704360.7466912, 'f_ref': 7.5}"
1773704360.7633994,ReferenceFreqMsg,"{'t': 1773704360.7633994, 'f_ref': 7.5}"
1773704360.7648609,ReferenceFreqMsg,"{'t': 1773704360.7648609, 'f_ref': 7.5}"
20604.375,AccelMsg,"{'t': 20604.375, 'ax': -0.046, 'ay': 0.5163, 'az': -1.1852}"
1773704360.766284,ReferenceFreqMsg,"{'t': 1773704360.766284, 'f_ref': 7.5}"
1773704360.7683527,ReferenceFreqMsg,"{'t': 1773704360.7683527, 'f_ref': 7.5}"
1773704360.7697415,ReferenceFreqMsg,"{'t': 1773704360.7697415, 'f_ref': 7.5}"
1773704360.7711377,ReferenceFreqMsg,"{'t': 1773704360.7711377, 'f_ref': 7.5}"
1773704360.7725365,ReferenceFreqMsg,"{'t': 1773704360.7725365, 'f_ref': 7.5}"
1773704360.7740042,ReferenceFreqMsg,"{'t': 1773704360.7740042, 'f_ref': 7.5}"
20604.39,AccelMsg,"{'t': 20604.39, 'ax': 0.4331, 'ay': 0.2365, 'az': -0.8404}"
1773704360.7754672,ReferenceFreqMsg,"{'t': 1773704360.7754672, 'f_ref': 7.5}"
1773704360.780231,ReferenceFreqMsg,"{'t': 1773704360.780231, 'f_ref': 7.5}"
1773704360.7820961,ReferenceFreqMsg,"{'t': 1773704360.7820961, 'f_ref': 7.5}"
1773704360.783553,ReferenceFreqMsg,"{'t': 1773704360.783553, 'f_ref': 7.5}"
1773704360.7853386,ReferenceFreqMsg,"{'t': 1773704360.7853386, 'f_ref': 7.5}"
20604.406,AccelMsg,"{'t': 20604.406, 'ax': 0.2242, 'ay': 0.0159, 'az': -0.6865}"
1773704360.7870488,ReferenceFreqMsg,"{'t': 1773704360.7870488, 'f_ref': 7.5}"
1773704360.7891517,ReferenceFreqMsg,"{'t': 1773704360.7891517, 'f_ref': 7.5}"
1773704360.7907722,ReferenceFreqMsg,"{'t': 1773704360.7907722, 'f_ref': 7.5}"
1773704360.7931318,ReferenceFreqMsg,"{'t': 1773704360.7931318, 'f_ref': 7.5}"
20604.406,AccelMsg,"{'t': 20604.406, 'ax': -0.9619, 'ay': -0.9778, 'az': 0.4619}"
1773704360.795016,ReferenceFreqMsg,"{'t': 1773704360.795016, 'f_ref': 7.5}"
1773704360.8005261,ReferenceFreqMsg,"{'t': 1773704360.8005261, 'f_ref': 7.5}"
1773704360.8022516,ReferenceFreqMsg,"{'t': 1773704360.8022516, 'f_ref': 7.5}"
1773704360.80368,ReferenceFreqMsg,"{'t': 1773704360.80368, 'f_ref': 7.5}"
1773704360.8055222,ReferenceFreqMsg,"{'t': 1773704360.8055222, 'f_ref': 7.5}"
20604.421,AccelMsg,"{'t': 20604.421, 'ax': -0.1508, 'ay': 0.0336, 'az': -0.3026}"
1773704360.8073146,ReferenceFreqMsg,"{'t': 1773704360.8073146, 'f_ref': 7.5}"
1773704360.8094318,ReferenceFreqMsg,"{'t': 1773704360.8094318, 'f_ref': 7.5}"
1773704360.8112361,ReferenceFreqMsg,"{'t': 1773704360.8112361, 'f_ref': 7.5}"
1773704360.81258,ReferenceFreqMsg,"{'t': 1773704360.81258, 'f_ref': 7.5}"
1773704360.8141656,ReferenceFreqMsg,"{'t': 1773704360.8141656, 'f_ref': 7.5}"
20604.437,AccelMsg,"{'t': 20604.437, 'ax': -0.0557, 'ay': 0.1595, 'az': -0.5238}"
1773704360.816075,ReferenceFreqMsg,"{'t': 1773704360.816075, 'f_ref': 7.5}"
1773704360.8210046,ReferenceFreqMsg,"{'t': 1773704360.8210046, 'f_ref': 7.5}"
1773704360.822531,ReferenceFreqMsg,"{'t': 1773704360.822531, 'f_ref': 7.5}"
1773704360.8244283,ReferenceFreqMsg,"{'t': 1773704360.8244283, 'f_ref': 7.5}"
1773704360.826052,ReferenceFreqMsg,"{'t': 1773704360.826052, 'f_ref': 7.5}"
20604.437,AccelMsg,"{'t': 20604.437, 'ax': -0.0997, 'ay': -0.2865, 'az': -0.55}"
1773704360.8275542,ReferenceFreqMsg,"{'t': 1773704360.8275542, 'f_ref': 7.5}"
1773704360.8297346,ReferenceFreqMsg,"{'t': 1773704360.8297346, 'f_ref': 7.5}"
1773704360.8312492,ReferenceFreqMsg,"{'t': 1773704360.8312492, 'f_ref': 7.5}"
1773704360.8326554,ReferenceFreqMsg,"{'t': 1773704360.8326554, 'f_ref': 7.5}"
1773704360.8343847,ReferenceFreqMsg,"{'t': 1773704360.8343847, 'f_ref': 7.5}"
20604.453,AccelMsg,"{'t': 20604.453, 'ax': -0.1691, 'ay': -0.1392, 'az': 0.532}"
1773704360.8357043,ReferenceFreqMsg,"{'t': 1773704360.8357043, 'f_ref': 7.5}"
1773704360.8412135,ReferenceFreqMsg,"{'t': 1773704360.8412135, 'f_ref': 7.5}"
1773704360.843194,ReferenceFreqMsg,"{'t': 1773704360.843194, 'f_ref': 7.5}"
1773704360.8447275,ReferenceFreqMsg,"{'t': 1773704360.8447275, 'f_ref': 7.5}"
1773704360.84622,ReferenceFreqMsg,"{'t': 1773704360.84622, 'f_ref': 7.5}"
1773704360.8477483,ReferenceFreqMsg,"{'t': 1773704360.8477483, 'f_ref': 7.5}"
20604.468,AccelMsg,"{'t': 20604.468, 'ax': -0.0645, 'ay': 0.0724, 'az': 0.0895}"
1773704360.8491604,ReferenceFreqMsg,"{'t': 1773704360.8491604, 'f_ref': 7.5}"
1773704360.851011,ReferenceFreqMsg,"{'t': 1773704360.851011, 'f_ref': 7.5}"
1773704360.8526287,ReferenceFreqMsg,"{'t': 1773704360.8526287, 'f_ref': 7.5}"
1773704360.8540611,ReferenceFreqMsg,"{'t': 1773704360.8540611, 'f_ref': 7.5}"
20604.468,AccelMsg,"{'t': 20604.468, 'ax': 0.1758, 'ay': -0.0704, 'az': 0.1487}"
1773704360.856028,ReferenceFreqMsg,"{'t': 1773704360.856028, 'f_ref': 7.5}"
1773704360.8597012,ReferenceFreqMsg,"{'t': 1773704360.8597012, 'f_ref': 7.5}"
1773704360.8611948,ReferenceFreqMsg,"{'t': 1773704360.8611948, 'f_ref': 7.5}"
1773704360.8625169,ReferenceFreqMsg,"{'t': 1773704360.8625169, 'f_ref': 7.5}"
1773704360.8640182,ReferenceFreqMsg,"{'t': 1773704360.8640182, 'f_ref': 7.5}"
20604.484,AccelMsg,"{'t': 20604.484, 'ax': -0.0241, 'ay': 0.05, 'az': 0.4805}"
1773704360.8654697,ReferenceFreqMsg,"{'t': 1773704360.8654697, 'f_ref': 7.5}"
1773704360.8705072,ReferenceFreqMsg,"{'t': 1773704360.8705072, 'f_ref': 7.5}"
1773704360.8721068,ReferenceFreqMsg,"{'t': 1773704360.8721068, 'f_ref': 7.5}"
1773704360.8735738,ReferenceFreqMsg,"{'t': 1773704360.8735738, 'f_ref': 7.5}"
1773704360.8749816,ReferenceFreqMsg,"{'t': 1773704360.8749816, 'f_ref': 7.5}"
20604.484,AccelMsg,"{'t': 20604.484, 'ax': -0.4976, 'ay': -0.0239, 'az': 0.9727}"
1773704360.8767407,ReferenceFreqMsg,"{'t': 1773704360.8767407, 'f_ref': 7.5}"
1773704360.8794959,ReferenceFreqMsg,"{'t': 1773704360.8794959, 'f_ref': 7.5}"
1773704360.8808978,ReferenceFreqMsg,"{'t': 1773704360.8808978, 'f_ref': 7.5}"
1773704360.8827658,ReferenceFreqMsg,"{'t': 1773704360.8827658, 'f_ref': 7.5}"
20604.5,AccelMsg,"{'t': 20604.5, 'ax': -0.2861, 'ay': -0.4274, 'az': 0.0511}"
1773704360.884142,ReferenceFreqMsg,"{'t': 1773704360.884142, 'f_ref': 7.5}"
1773704360.8908074,ReferenceFreqMsg,"{'t': 1773704360.8908074, 'f_ref': 7.5}"
1773704360.8925927,ReferenceFreqMsg,"{'t': 1773704360.8925927, 'f_ref': 7.5}"
1773704360.8944154,ReferenceFreqMsg,"{'t': 1773704360.8944154, 'f_ref': 7.5}"
20604.515,FrequencyErrorMsg,"{'t': 20604.515, 'error_hz': 0.3125}"
20604.515,FrequencyMsg,"{'t': 20604.515, 'f_hz': 7.8125}"
20604.515,SNRMsg,"{'t': 20604.515, 'snr_db': 11.04451992958352}"
20604.515,FilteredAccelMsg,"{'t': 20604.515, 'value': '<array len=200>'}"
20604.515,AccelMsg,"{'t': 20604.515, 'ax': 0.2283, 'ay': -0.1479, 'az': -0.7842}"
1773704360.8968577,ReferenceFreqMsg,"{'t': 1773704360.8968577, 'f_ref': 7.5}"
1773704360.9045253,ReferenceFreqMsg,"{'t': 1773704360.9045253, 'f_ref': 7.5}"
20604.515,AccelMsg,"{'t': 20604.515, 'ax': -0.1031, 'ay': 0.4438, 'az': -0.5349}"
1773704360.9061542,ReferenceFreqMsg,"{'t': 1773704360.9061542, 'f_ref': 7.5}"
1773704360.9111726,ReferenceFreqMsg,"{'t': 1773704360.9111726, 'f_ref': 7.5}"
1773704360.9130623,ReferenceFreqMsg,"{'t': 1773704360.9130623, 'f_ref': 7.5}"
1773704360.9145298,ReferenceFreqMsg,"{'t': 1773704360.9145298, 'f_ref': 7.5}"
1773704360.916291,ReferenceFreqMsg,"{'t': 1773704360.916291, 'f_ref': 7.5}"
20604.531,AccelMsg,"{'t': 20604.531, 'ax': -0.3555, 'ay': -0.0102, 'az': -0.3167}"
1773704360.91761,ReferenceFreqMsg,"{'t': 1773704360.91761, 'f_ref': 7.5}"
1773704360.919947,ReferenceFreqMsg,"{'t': 1773704360.919947, 'f_ref': 7.5}"
1773704360.9220243,ReferenceFreqMsg,"{'t': 1773704360.9220243, 'f_ref': 7.5}"
1773704360.9235303,ReferenceFreqMsg,"{'t': 1773704360.9235303, 'f_ref': 7.5}"
1773704360.9249425,ReferenceFreqMsg,"{'t': 1773704360.9249425, 'f_ref': 7.5}"
20604.546,AccelMsg,"{'t': 20604.546, 'ax': -0.3419, 'ay': 0.3359, 'az': 0.5183}"
1773704360.9263623,ReferenceFreqMsg,"{'t': 1773704360.9263623, 'f_ref': 7.5}"
1773704360.9321482,ReferenceFreqMsg,"{'t': 1773704360.9321482, 'f_ref': 7.5}"
